[11, 8, 12, 5, 1, 9, 2, 10, 11, 8, 3, 7, 13, 13, 1, 4, 13, 7, 13, 9, 6, 3, 5, 11, 4, 10, 12, 0, 0, 1, 11, 5, 6, 14, 7, 4, 3, 4, 0, 6, 9, 2, 8, 10, 3, 7, 12, 11, 14, 3, 8, 10, 2, 4, 13, 14, 5, 1, 9, 13, 14, 6, 11, 7, 1, 4, 12, 2, 0, 8, 3, 10, 9, 13, 14, 12, 11, 8, 0, 10, 9, 6, 5, 7, 12, 5, 0, 1, 3, 2, 8, 3, 4, 9, 13, 1, 7, 0, 12, 5, 10, 14, 2, 11, 12, 12, 6, 9, 10, 3, 8, 7, 4, 13, 1, 4, 6, 7, 14, 5, 2, 0, 12, 10, 3, 7, 6, 9, 11, 9, 5, 2, 14, 12, 4, 13, 11, 10, 12, 1, 14, 5, 6, 1, 7, 8, 9, 4, 0, 2, 2, 11, 14, 5, 10, 6, 13, 6, 1, 9, 8, 0, 2, 7, 13, 14, 12, 4, 9, 13, 4, 0, 1, 2, 7, 5, 10, 6, 3, 14, 13, 0, 0, 1, 2, 11, 8, 11, 4, 9, 3, 10, 6, 5, 2, 4, 6, 12, 7, 8, 5, 0, 3, 11, 8, 2, 11, 1, 14, 10, 3, 14, 12, 10, 6, 3, 0, 8, 5, 14, 9, 8, 1, 13, 7]
1406
Iteration 1/10000, Best C_max: 1587, Current Iteration Best: 1610, counter: 2, critical: True
Iteration 822/10000, Best C_max: 1515, Current Iteration Best: 1730, counter: 7, critical: True
Iteration 823/10000, Best C_max: 1515, Current Iteration Best: 1771, counter: 8, critical: True
Iteration 824/10000, Best C_max: 1515, Current Iteration Best: 1818, counter: 9, critical: True
Iteration 825/10000, Best C_max: 1515, Current Iteration Best: 1779, counter: 10, critical: True
Iteration 826/10000, Best C_max: 1515, Current Iteration Best: 1618, counter: 1, critical: False
Iteration 827/10000, Best C_max: 1515, Current Iteration Best: 2066, counter: 2, critical: False
Iteration 828/10000, Best C_max: 1515, Current Iteration Best: 1895, counter: 3, critical: False
Iteration 829/10000, Best C_max: 1515, Current Iteration Best: 1686, counter: 4, critical: False
Iteration 830/10000, Best C_max: 1515, Current Iteration Best: 1793, counter: 5, critical: False
Iteration 831/10000, Best C_max: 1515, Current Iteration Best: 1775, counter: 6, critical: False
Iteration 832/10000, Best C_max: 1515, Current Iteration Best: 1770, counter: 7, critical: False
Iteration 833/10000, Best C_max: 1515, Current Iteration Best: 1827, counter: 8, critical: False
Iteration 834/10000, Best C_max: 1515, Current Iteration Best: 1722, counter: 9, critical: False
Iteration 835/10000, Best C_max: 1515, Current Iteration Best: 1744, counter: 10, critical: False
Iteration 836/10000, Best C_max: 1515, Current Iteration Best: 1723, counter: 1, critical: True
Iteration 837/10000, Best C_max: 1515, Current Iteration Best: 1767, counter: 2, critical: True
Iteration 838/10000, Best C_max: 1515, Current Iteration Best: 1877, counter: 3, critical: True
Iteration 839/10000, Best C_max: 1515, Current Iteration Best: 1676, counter: 4, critical: True
Iteration 840/10000, Best C_max: 1515, Current Iteration Best: 1715, counter: 5, critical: True
Iteration 841/10000, Best C_max: 1515, Current Iteration Best: 1804, counter: 6, critical: True
Iteration 842/10000, Best C_max: 1515, Current Iteration Best: 1795, counter: 7, critical: True
Iteration 843/10000, Best C_max: 1515, Current Iteration Best: 1757, counter: 8, critical: True
Iteration 844/10000, Best C_max: 1515, Current Iteration Best: 1684, counter: 9, critical: True
Iteration 845/10000, Best C_max: 1515, Current Iteration Best: 1674, counter: 10, critical: True
Iteration 846/10000, Best C_max: 1515, Current Iteration Best: 1854, counter: 1, critical: False
Iteration 847/10000, Best C_max: 1515, Current Iteration Best: 2189, counter: 2, critical: False
Iteration 848/10000, Best C_max: 1515, Current Iteration Best: 2010, counter: 3, critical: False
Iteration 849/10000, Best C_max: 1515, Current Iteration Best: 1803, counter: 4, critical: False
Iteration 850/10000, Best C_max: 1515, Current Iteration Best: 1803, counter: 5, critical: False
Iteration 851/10000, Best C_max: 1515, Current Iteration Best: 1781, counter: 6, critical: False
Iteration 852/10000, Best C_max: 1515, Current Iteration Best: 1863, counter: 7, critical: False
Iteration 853/10000, Best C_max: 1515, Current Iteration Best: 1740, counter: 8, critical: False
Iteration 854/10000, Best C_max: 1515, Current Iteration Best: 1664, counter: 9, critical: False
Iteration 855/10000, Best C_max: 1515, Current Iteration Best: 1800, counter: 10, critical: False
Iteration 856/10000, Best C_max: 1515, Current Iteration Best: 1515, counter: 1, critical: True
Iteration 857/10000, Best C_max: 1515, Current Iteration Best: 1809, counter: 2, critical: True
Iteration 858/10000, Best C_max: 1515, Current Iteration Best: 1793, counter: 3, critical: True
Iteration 859/10000, Best C_max: 1515, Current Iteration Best: 1686, counter: 4, critical: True
Iteration 860/10000, Best C_max: 1515, Current Iteration Best: 1957, counter: 5, critical: True
Iteration 861/10000, Best C_max: 1515, Current Iteration Best: 1783, counter: 6, critical: True
Iteration 862/10000, Best C_max: 1515, Current Iteration Best: 1699, counter: 7, critical: True
Iteration 863/10000, Best C_max: 1515, Current Iteration Best: 1661, counter: 8, critical: True
Iteration 864/10000, Best C_max: 1515, Current Iteration Best: 1715, counter: 9, critical: True
Iteration 865/10000, Best C_max: 1515, Current Iteration Best: 1780, counter: 10, critical: True
Iteration 866/10000, Best C_max: 1515, Current Iteration Best: 1794, counter: 1, critical: False
Iteration 867/10000, Best C_max: 1515, Current Iteration Best: 2076, counter: 2, critical: False
Iteration 868/10000, Best C_max: 1515, Current Iteration Best: 1889, counter: 3, critical: False
Iteration 869/10000, Best C_max: 1515, Current Iteration Best: 1901, counter: 4, critical: False
Iteration 870/10000, Best C_max: 1515, Current Iteration Best: 1743, counter: 5, critical: False
Iteration 871/10000, Best C_max: 1515, Current Iteration Best: 1890, counter: 6, critical: False
Iteration 872/10000, Best C_max: 1515, Current Iteration Best: 1691, counter: 7, critical: False
Iteration 873/10000, Best C_max: 1515, Current Iteration Best: 1825, counter: 8, critical: False
Iteration 874/10000, Best C_max: 1515, Current Iteration Best: 1825, counter: 9, critical: False
Iteration 875/10000, Best C_max: 1515, Current Iteration Best: 1821, counter: 10, critical: False
Iteration 876/10000, Best C_max: 1515, Current Iteration Best: 1515, counter: 1, critical: True
Iteration 877/10000, Best C_max: 1515, Current Iteration Best: 1646, counter: 2, critical: True
Iteration 878/10000, Best C_max: 1515, Current Iteration Best: 1745, counter: 3, critical: True
Iteration 879/10000, Best C_max: 1515, Current Iteration Best: 1645, counter: 4, critical: True
Iteration 880/10000, Best C_max: 1515, Current Iteration Best: 1724, counter: 5, critical: True
Iteration 881/10000, Best C_max: 1515, Current Iteration Best: 1667, counter: 6, critical: True
Iteration 882/10000, Best C_max: 1515, Current Iteration Best: 1623, counter: 7, critical: True
Iteration 883/10000, Best C_max: 1515, Current Iteration Best: 1661, counter: 8, critical: True
Iteration 884/10000, Best C_max: 1515, Current Iteration Best: 1643, counter: 9, critical: True
Iteration 885/10000, Best C_max: 1515, Current Iteration Best: 1603, counter: 10, critical: True
Iteration 886/10000, Best C_max: 1515, Current Iteration Best: 1903, counter: 1, critical: False
Iteration 887/10000, Best C_max: 1515, Current Iteration Best: 2031, counter: 2, critical: False
Iteration 888/10000, Best C_max: 1515, Current Iteration Best: 2121, counter: 3, critical: False
Iteration 889/10000, Best C_max: 1515, Current Iteration Best: 1934, counter: 4, critical: False
Iteration 890/10000, Best C_max: 1515, Current Iteration Best: 1732, counter: 5, critical: False
Iteration 891/10000, Best C_max: 1515, Current Iteration Best: 1515, counter: 6, critical: False
Iteration 892/10000, Best C_max: 1515, Current Iteration Best: 1515, counter: 7, critical: False
Iteration 893/10000, Best C_max: 1515, Current Iteration Best: 1806, counter: 8, critical: False
Iteration 894/10000, Best C_max: 1515, Current Iteration Best: 1757, counter: 9, critical: False
Iteration 895/10000, Best C_max: 1515, Current Iteration Best: 1685, counter: 10, critical: False
Iteration 896/10000, Best C_max: 1515, Current Iteration Best: 1731, counter: 1, critical: True
Iteration 897/10000, Best C_max: 1515, Current Iteration Best: 1699, counter: 2, critical: True
Iteration 898/10000, Best C_max: 1515, Current Iteration Best: 1766, counter: 3, critical: True
Iteration 899/10000, Best C_max: 1515, Current Iteration Best: 1671, counter: 4, critical: True
Iteration 900/10000, Best C_max: 1515, Current Iteration Best: 1841, counter: 5, critical: True
Iteration 901/10000, Best C_max: 1515, Current Iteration Best: 1743, counter: 6, critical: True
Iteration 902/10000, Best C_max: 1515, Current Iteration Best: 1756, counter: 7, critical: True
Iteration 903/10000, Best C_max: 1515, Current Iteration Best: 1789, counter: 8, critical: True
Iteration 904/10000, Best C_max: 1515, Current Iteration Best: 1723, counter: 9, critical: True
Iteration 905/10000, Best C_max: 1515, Current Iteration Best: 1795, counter: 10, critical: True
Iteration 906/10000, Best C_max: 1515, Current Iteration Best: 1861, counter: 1, critical: False
Iteration 907/10000, Best C_max: 1515, Current Iteration Best: 2099, counter: 2, critical: False
Iteration 908/10000, Best C_max: 1515, Current Iteration Best: 1966, counter: 3, critical: False
Iteration 909/10000, Best C_max: 1515, Current Iteration Best: 1738, counter: 4, critical: False
Iteration 910/10000, Best C_max: 1515, Current Iteration Best: 1696, counter: 5, critical: False
Iteration 911/10000, Best C_max: 1515, Current Iteration Best: 1714, counter: 6, critical: False
Iteration 912/10000, Best C_max: 1515, Current Iteration Best: 1975, counter: 7, critical: False
Iteration 913/10000, Best C_max: 1515, Current Iteration Best: 1899, counter: 8, critical: False
Iteration 914/10000, Best C_max: 1515, Current Iteration Best: 1812, counter: 9, critical: False
Iteration 915/10000, Best C_max: 1515, Current Iteration Best: 1860, counter: 10, critical: False
Iteration 916/10000, Best C_max: 1515, Current Iteration Best: 1515, counter: 1, critical: True
Iteration 917/10000, Best C_max: 1515, Current Iteration Best: 1809, counter: 2, critical: True
Iteration 918/10000, Best C_max: 1515, Current Iteration Best: 1793, counter: 3, critical: True
Iteration 919/10000, Best C_max: 1515, Current Iteration Best: 1872, counter: 4, critical: True
Iteration 920/10000, Best C_max: 1515, Current Iteration Best: 1911, counter: 5, critical: True
Iteration 921/10000, Best C_max: 1515, Current Iteration Best: 1783, counter: 6, critical: True
Iteration 922/10000, Best C_max: 1515, Current Iteration Best: 1699, counter: 7, critical: True
Iteration 923/10000, Best C_max: 1515, Current Iteration Best: 1661, counter: 8, critical: True
Iteration 924/10000, Best C_max: 1515, Current Iteration Best: 1715, counter: 9, critical: True
Iteration 925/10000, Best C_max: 1515, Current Iteration Best: 1796, counter: 10, critical: True
Iteration 926/10000, Best C_max: 1515, Current Iteration Best: 1903, counter: 1, critical: False
Iteration 927/10000, Best C_max: 1515, Current Iteration Best: 2153, counter: 2, critical: False
Iteration 928/10000, Best C_max: 1515, Current Iteration Best: 1748, counter: 3, critical: False
Iteration 929/10000, Best C_max: 1515, Current Iteration Best: 1711, counter: 4, critical: False
Iteration 930/10000, Best C_max: 1515, Current Iteration Best: 1850, counter: 5, critical: False
Iteration 931/10000, Best C_max: 1515, Current Iteration Best: 1882, counter: 6, critical: False
Iteration 932/10000, Best C_max: 1515, Current Iteration Best: 1702, counter: 7, critical: False
Iteration 933/10000, Best C_max: 1515, Current Iteration Best: 1700, counter: 8, critical: False
Iteration 934/10000, Best C_max: 1515, Current Iteration Best: 1891, counter: 9, critical: False
Iteration 935/10000, Best C_max: 1515, Current Iteration Best: 1781, counter: 10, critical: False
Iteration 936/10000, Best C_max: 1515, Current Iteration Best: 1605, counter: 1, critical: True
Iteration 937/10000, Best C_max: 1515, Current Iteration Best: 1895, counter: 2, critical: True
Iteration 938/10000, Best C_max: 1515, Current Iteration Best: 1614, counter: 3, critical: True
Iteration 939/10000, Best C_max: 1515, Current Iteration Best: 1691, counter: 4, critical: True
Iteration 940/10000, Best C_max: 1515, Current Iteration Best: 1665, counter: 5, critical: True
Iteration 941/10000, Best C_max: 1515, Current Iteration Best: 1730, counter: 6, critical: True
Iteration 942/10000, Best C_max: 1515, Current Iteration Best: 1646, counter: 7, critical: True
Iteration 943/10000, Best C_max: 1515, Current Iteration Best: 1715, counter: 8, critical: True
Iteration 944/10000, Best C_max: 1515, Current Iteration Best: 1680, counter: 9, critical: True
Iteration 945/10000, Best C_max: 1515, Current Iteration Best: 1707, counter: 10, critical: True
Iteration 946/10000, Best C_max: 1515, Current Iteration Best: 1617, counter: 1, critical: False
Iteration 947/10000, Best C_max: 1515, Current Iteration Best: 2057, counter: 2, critical: False
Iteration 948/10000, Best C_max: 1515, Current Iteration Best: 2084, counter: 3, critical: False
Iteration 949/10000, Best C_max: 1515, Current Iteration Best: 1688, counter: 4, critical: False
Iteration 950/10000, Best C_max: 1515, Current Iteration Best: 1682, counter: 5, critical: False
Iteration 951/10000, Best C_max: 1515, Current Iteration Best: 1699, counter: 6, critical: False
Iteration 952/10000, Best C_max: 1515, Current Iteration Best: 1661, counter: 7, critical: False
Iteration 953/10000, Best C_max: 1515, Current Iteration Best: 1515, counter: 8, critical: False
Iteration 954/10000, Best C_max: 1515, Current Iteration Best: 1673, counter: 9, critical: False
Iteration 955/10000, Best C_max: 1515, Current Iteration Best: 1700, counter: 10, critical: False
Iteration 956/10000, Best C_max: 1515, Current Iteration Best: 1711, counter: 1, critical: True
Iteration 957/10000, Best C_max: 1515, Current Iteration Best: 1714, counter: 2, critical: True
Iteration 958/10000, Best C_max: 1515, Current Iteration Best: 1753, counter: 3, critical: True
Iteration 959/10000, Best C_max: 1515, Current Iteration Best: 1874, counter: 4, critical: True
Iteration 960/10000, Best C_max: 1515, Current Iteration Best: 1786, counter: 5, critical: True
Iteration 961/10000, Best C_max: 1515, Current Iteration Best: 1727, counter: 6, critical: True
Iteration 962/10000, Best C_max: 1515, Current Iteration Best: 1759, counter: 7, critical: True
Iteration 963/10000, Best C_max: 1515, Current Iteration Best: 1775, counter: 8, critical: True
Iteration 964/10000, Best C_max: 1515, Current Iteration Best: 1747, counter: 9, critical: True
Iteration 965/10000, Best C_max: 1515, Current Iteration Best: 1801, counter: 10, critical: True
Iteration 966/10000, Best C_max: 1515, Current Iteration Best: 1807, counter: 1, critical: False
Iteration 967/10000, Best C_max: 1515, Current Iteration Best: 2068, counter: 2, critical: False
Iteration 968/10000, Best C_max: 1515, Current Iteration Best: 2076, counter: 3, critical: False
Iteration 969/10000, Best C_max: 1515, Current Iteration Best: 1796, counter: 4, critical: False
Iteration 970/10000, Best C_max: 1515, Current Iteration Best: 1750, counter: 5, critical: False
Iteration 971/10000, Best C_max: 1515, Current Iteration Best: 1693, counter: 6, critical: False
Iteration 972/10000, Best C_max: 1515, Current Iteration Best: 1515, counter: 7, critical: False
Iteration 973/10000, Best C_max: 1515, Current Iteration Best: 1676, counter: 8, critical: False
Iteration 974/10000, Best C_max: 1515, Current Iteration Best: 1581, counter: 9, critical: False
Iteration 975/10000, Best C_max: 1515, Current Iteration Best: 1642, counter: 10, critical: False
Iteration 976/10000, Best C_max: 1515, Current Iteration Best: 1661, counter: 1, critical: True
Iteration 977/10000, Best C_max: 1515, Current Iteration Best: 1753, counter: 2, critical: True
Iteration 978/10000, Best C_max: 1515, Current Iteration Best: 1835, counter: 3, critical: True
Iteration 979/10000, Best C_max: 1515, Current Iteration Best: 1664, counter: 4, critical: True
Iteration 980/10000, Best C_max: 1515, Current Iteration Best: 1786, counter: 5, critical: True
Iteration 981/10000, Best C_max: 1515, Current Iteration Best: 1642, counter: 6, critical: True
Iteration 982/10000, Best C_max: 1515, Current Iteration Best: 1591, counter: 7, critical: True
Iteration 983/10000, Best C_max: 1515, Current Iteration Best: 1669, counter: 8, critical: True
Iteration 984/10000, Best C_max: 1515, Current Iteration Best: 1702, counter: 9, critical: True
Iteration 985/10000, Best C_max: 1515, Current Iteration Best: 1789, counter: 10, critical: True
Iteration 986/10000, Best C_max: 1515, Current Iteration Best: 1748, counter: 1, critical: False
Iteration 987/10000, Best C_max: 1515, Current Iteration Best: 1981, counter: 2, critical: False
Iteration 988/10000, Best C_max: 1515, Current Iteration Best: 1993, counter: 3, critical: False
Iteration 989/10000, Best C_max: 1515, Current Iteration Best: 1942, counter: 4, critical: False
Iteration 990/10000, Best C_max: 1515, Current Iteration Best: 1560, counter: 5, critical: False
Iteration 991/10000, Best C_max: 1515, Current Iteration Best: 1757, counter: 6, critical: False
Iteration 992/10000, Best C_max: 1515, Current Iteration Best: 1629, counter: 7, critical: False
Iteration 993/10000, Best C_max: 1515, Current Iteration Best: 1770, counter: 8, critical: False
Iteration 994/10000, Best C_max: 1515, Current Iteration Best: 1930, counter: 9, critical: False
Iteration 995/10000, Best C_max: 1505, Current Iteration Best: 1505, counter: 1, critical: False
Iteration 996/10000, Best C_max: 1505, Current Iteration Best: 1505, counter: 2, critical: False
Iteration 997/10000, Best C_max: 1505, Current Iteration Best: 1505, counter: 3, critical: False
Iteration 998/10000, Best C_max: 1505, Current Iteration Best: 1746, counter: 4, critical: False
Iteration 999/10000, Best C_max: 1505, Current Iteration Best: 1988, counter: 5, critical: False
Iteration 1000/10000, Best C_max: 1505, Current Iteration Best: 1705, counter: 6, critical: False
Iteration 1001/10000, Best C_max: 1505, Current Iteration Best: 1734, counter: 7, critical: False
Iteration 1002/10000, Best C_max: 1505, Current Iteration Best: 1561, counter: 8, critical: False
Iteration 1003/10000, Best C_max: 1505, Current Iteration Best: 1505, counter: 9, critical: False
Iteration 1004/10000, Best C_max: 1505, Current Iteration Best: 1505, counter: 10, critical: False
Iteration 1005/10000, Best C_max: 1505, Current Iteration Best: 1505, counter: 1, critical: True
Iteration 1006/10000, Best C_max: 1505, Current Iteration Best: 1677, counter: 2, critical: True
Iteration 1007/10000, Best C_max: 1505, Current Iteration Best: 1697, counter: 3, critical: True
Iteration 1008/10000, Best C_max: 1505, Current Iteration Best: 1615, counter: 4, critical: True
Iteration 1009/10000, Best C_max: 1505, Current Iteration Best: 1757, counter: 5, critical: True
Iteration 1010/10000, Best C_max: 1505, Current Iteration Best: 1715, counter: 6, critical: True
Iteration 1011/10000, Best C_max: 1505, Current Iteration Best: 1721, counter: 7, critical: True
Iteration 1012/10000, Best C_max: 1505, Current Iteration Best: 1790, counter: 8, critical: True
Iteration 1013/10000, Best C_max: 1505, Current Iteration Best: 1808, counter: 9, critical: True
Iteration 1014/10000, Best C_max: 1505, Current Iteration Best: 1693, counter: 10, critical: True
Iteration 1015/10000, Best C_max: 1505, Current Iteration Best: 1707, counter: 1, critical: False
Iteration 1016/10000, Best C_max: 1505, Current Iteration Best: 2136, counter: 2, critical: False
Iteration 1017/10000, Best C_max: 1505, Current Iteration Best: 1827, counter: 3, critical: False
Iteration 1018/10000, Best C_max: 1505, Current Iteration Best: 1932, counter: 4, critical: False
Iteration 1019/10000, Best C_max: 1505, Current Iteration Best: 1855, counter: 5, critical: False
Iteration 1020/10000, Best C_max: 1505, Current Iteration Best: 1597, counter: 6, critical: False
Iteration 1021/10000, Best C_max: 1505, Current Iteration Best: 1505, counter: 7, critical: False
Iteration 1022/10000, Best C_max: 1505, Current Iteration Best: 1663, counter: 8, critical: False
Iteration 1023/10000, Best C_max: 1505, Current Iteration Best: 1664, counter: 9, critical: False
Iteration 1024/10000, Best C_max: 1505, Current Iteration Best: 1615, counter: 10, critical: False
Iteration 1025/10000, Best C_max: 1505, Current Iteration Best: 1615, counter: 1, critical: True
Iteration 1026/10000, Best C_max: 1505, Current Iteration Best: 1662, counter: 2, critical: True
Iteration 1027/10000, Best C_max: 1505, Current Iteration Best: 1611, counter: 3, critical: True
Iteration 1028/10000, Best C_max: 1505, Current Iteration Best: 1783, counter: 4, critical: True
Iteration 1029/10000, Best C_max: 1505, Current Iteration Best: 1699, counter: 5, critical: True
Iteration 1030/10000, Best C_max: 1505, Current Iteration Best: 1764, counter: 6, critical: True
Iteration 1031/10000, Best C_max: 1505, Current Iteration Best: 1625, counter: 7, critical: True
Iteration 1032/10000, Best C_max: 1505, Current Iteration Best: 1772, counter: 8, critical: True
Iteration 1033/10000, Best C_max: 1505, Current Iteration Best: 1633, counter: 9, critical: True
Iteration 1034/10000, Best C_max: 1505, Current Iteration Best: 1664, counter: 10, critical: True
Iteration 1035/10000, Best C_max: 1505, Current Iteration Best: 1700, counter: 1, critical: False
Iteration 1036/10000, Best C_max: 1505, Current Iteration Best: 2081, counter: 2, critical: False
Iteration 1037/10000, Best C_max: 1505, Current Iteration Best: 2006, counter: 3, critical: False
Iteration 1038/10000, Best C_max: 1505, Current Iteration Best: 1819, counter: 4, critical: False
Iteration 1039/10000, Best C_max: 1505, Current Iteration Best: 1675, counter: 5, critical: False
Iteration 1040/10000, Best C_max: 1505, Current Iteration Best: 1731, counter: 6, critical: False
Iteration 1041/10000, Best C_max: 1505, Current Iteration Best: 1561, counter: 7, critical: False
Iteration 1042/10000, Best C_max: 1505, Current Iteration Best: 1791, counter: 8, critical: False
Iteration 1043/10000, Best C_max: 1505, Current Iteration Best: 1935, counter: 9, critical: False
Iteration 1044/10000, Best C_max: 1505, Current Iteration Best: 1616, counter: 10, critical: False
Iteration 1045/10000, Best C_max: 1505, Current Iteration Best: 1505, counter: 1, critical: True
Iteration 1046/10000, Best C_max: 1505, Current Iteration Best: 1677, counter: 2, critical: True
Iteration 1047/10000, Best C_max: 1505, Current Iteration Best: 1763, counter: 3, critical: True
Iteration 1048/10000, Best C_max: 1505, Current Iteration Best: 1615, counter: 4, critical: True
Iteration 1049/10000, Best C_max: 1505, Current Iteration Best: 1792, counter: 5, critical: True
Iteration 1050/10000, Best C_max: 1505, Current Iteration Best: 1715, counter: 6, critical: True
Iteration 1051/10000, Best C_max: 1505, Current Iteration Best: 1938, counter: 7, critical: True
Iteration 1052/10000, Best C_max: 1505, Current Iteration Best: 1801, counter: 8, critical: True
Iteration 1053/10000, Best C_max: 1505, Current Iteration Best: 1875, counter: 9, critical: True
Iteration 1054/10000, Best C_max: 1505, Current Iteration Best: 1719, counter: 10, critical: True
Iteration 1055/10000, Best C_max: 1505, Current Iteration Best: 1707, counter: 1, critical: False
Iteration 1056/10000, Best C_max: 1505, Current Iteration Best: 2063, counter: 2, critical: False
Iteration 1057/10000, Best C_max: 1505, Current Iteration Best: 1900, counter: 3, critical: False
Iteration 1058/10000, Best C_max: 1505, Current Iteration Best: 1821, counter: 4, critical: False
Iteration 1059/10000, Best C_max: 1505, Current Iteration Best: 1758, counter: 5, critical: False
Iteration 1060/10000, Best C_max: 1505, Current Iteration Best: 1802, counter: 6, critical: False
Iteration 1061/10000, Best C_max: 1505, Current Iteration Best: 1598, counter: 7, critical: False
Iteration 1062/10000, Best C_max: 1505, Current Iteration Best: 1505, counter: 8, critical: False
Iteration 1063/10000, Best C_max: 1505, Current Iteration Best: 1505, counter: 9, critical: False
Iteration 1064/10000, Best C_max: 1505, Current Iteration Best: 1769, counter: 10, critical: False
Iteration 1065/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 1, critical: False
Iteration 1066/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 2, critical: False
Iteration 1067/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 3, critical: False
Iteration 1068/10000, Best C_max: 1503, Current Iteration Best: 1718, counter: 4, critical: False
Iteration 1069/10000, Best C_max: 1503, Current Iteration Best: 1763, counter: 5, critical: False
Iteration 1070/10000, Best C_max: 1503, Current Iteration Best: 1561, counter: 6, critical: False
Iteration 1071/10000, Best C_max: 1503, Current Iteration Best: 1658, counter: 7, critical: False
Iteration 1072/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 8, critical: False
Iteration 1073/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 9, critical: False
Iteration 1074/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 10, critical: False
Iteration 1075/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 1, critical: True
Iteration 1076/10000, Best C_max: 1503, Current Iteration Best: 1725, counter: 2, critical: True
Iteration 1077/10000, Best C_max: 1503, Current Iteration Best: 1725, counter: 3, critical: True
Iteration 1078/10000, Best C_max: 1503, Current Iteration Best: 1674, counter: 4, critical: True
Iteration 1079/10000, Best C_max: 1503, Current Iteration Best: 1774, counter: 5, critical: True
Iteration 1080/10000, Best C_max: 1503, Current Iteration Best: 1739, counter: 6, critical: True
Iteration 1081/10000, Best C_max: 1503, Current Iteration Best: 1727, counter: 7, critical: True
Iteration 1082/10000, Best C_max: 1503, Current Iteration Best: 1587, counter: 8, critical: True
Iteration 1083/10000, Best C_max: 1503, Current Iteration Best: 1666, counter: 9, critical: True
Iteration 1084/10000, Best C_max: 1503, Current Iteration Best: 1656, counter: 10, critical: True
Iteration 1085/10000, Best C_max: 1503, Current Iteration Best: 1664, counter: 1, critical: False
Iteration 1086/10000, Best C_max: 1503, Current Iteration Best: 1996, counter: 2, critical: False
Iteration 1087/10000, Best C_max: 1503, Current Iteration Best: 1900, counter: 3, critical: False
Iteration 1088/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 4, critical: False
Iteration 1089/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 5, critical: False
Iteration 1090/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 6, critical: False
Iteration 1091/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 7, critical: False
Iteration 1092/10000, Best C_max: 1503, Current Iteration Best: 1503, counter: 8, critical: False
Iteration 1093/10000, Best C_max: 1503, Current Iteration Best: 1672, counter: 9, critical: False
Iteration 1094/10000, Best C_max: 1503, Current Iteration Best: 1664, counter: 10, critical: False
Iteration 1095/10000, Best C_max: 1503, Current Iteration Best: 1664, counter: 1, critical: True
Iteration 1096/10000, Best C_max: 1503, Current Iteration Best: 1743, counter: 2, critical: True
Iteration 1097/10000, Best C_max: 1503, Current Iteration Best: 1823, counter: 3, critical: True
Iteration 1098/10000, Best C_max: 1503, Current Iteration Best: 1756, counter: 4, critical: True
Iteration 1099/10000, Best C_max: 1503, Current Iteration Best: 1845, counter: 5, critical: True
Iteration 1100/10000, Best C_max: 1503, Current Iteration Best: 1714, counter: 6, critical: True
Iteration 1101/10000, Best C_max: 1503, Current Iteration Best: 1681, counter: 7, critical: True
Iteration 1102/10000, Best C_max: 1503, Current Iteration Best: 1710, counter: 8, critical: True
Iteration 1103/10000, Best C_max: 1503, Current Iteration Best: 1750, counter: 9, critical: True
Iteration 1104/10000, Best C_max: 1503, Current Iteration Best: 1751, counter: 10, critical: True
Iteration 1105/10000, Best C_max: 1503, Current Iteration Best: 1726, counter: 1, critical: False
Iteration 1106/10000, Best C_max: 1503, Current Iteration Best: 2180, counter: 2, critical: False
Iteration 1107/10000, Best C_max: 1503, Current Iteration Best: 2097, counter: 3, critical: False
Iteration 1108/10000, Best C_max: 1503, Current Iteration Best: 1980, counter: 4, critical: False
Iteration 1109/10000, Best C_max: 1503, Current Iteration Best: 2059, counter: 5, critical: False
Iteration 1110/10000, Best C_max: 1503, Current Iteration Best: 2025, counter: 6, critical: False
Iteration 1111/10000, Best C_max: 1503, Current Iteration Best: 1945, counter: 7, critical: False
Iteration 1112/10000, Best C_max: 1503, Current Iteration Best: 1799, counter: 8, critical: False
Iteration 1113/10000, Best C_max: 1503, Current Iteration Best: 1827, counter: 9, critical: False
Iteration 1114/10000, Best C_max: 1503, Current Iteration Best: 1797, counter: 10, critical: False
Iteration 1115/10000, Best C_max: 1503, Current Iteration Best: 1608, counter: 1, critical: True
Iteration 1116/10000, Best C_max: 1503, Current Iteration Best: 1771, counter: 2, critical: True
Iteration 1117/10000, Best C_max: 1503, Current Iteration Best: 1822, counter: 3, critical: True
Iteration 1118/10000, Best C_max: 1503, Current Iteration Best: 1664, counter: 4, critical: True
Iteration 1119/10000, Best C_max: 1503, Current Iteration Best: 1861, counter: 5, critical: True
Iteration 1120/10000, Best C_max: 1503, Current Iteration Best: 1729, counter: 6, critical: True
